, ID,Nationality,Age,DaysSinceCreation,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
27826,30876,CHN,62,557,2,726.0,72.5,0,0,1,9,3,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27827,30877,DEU,42,557,118,282.0,213.5,0,0,1,4,2,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27828,30878,CHE,52,557,79,280.0,107.0,0,0,1,4,2,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27829,30879,GBR,57,557,238,420.0,56.0,0,0,1,8,4,561,561,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27832,30882,GBR,34,557,238,420.0,56.0,0,0,1,8,4,561,561,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27833,30883,FIN,35,557,141,368.0,126.0,0,0,1,8,4,561,561,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,0
27834,30884,GBR,61,557,249,735.0,149.0,0,0,1,14,7,564,564,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
27835,30885,SWE,15,557,134,867.0,133.0,0,0,1,21,7,564,564,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27836,30886,SWE,78,557,134,2160.0,162.0,0,0,1,14,7,564,564,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27838,30888,CAN,39,557,21,105.0,114.0,0,0,1,3,1,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27839,30889,DEU,30,557,26,276.0,28.0,0,0,1,4,2,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27840,30890,USA,44,557,96,309.0,25.0,0,0,1,3,1,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27841,30891,GBR,72,557,90,621.0,95.5,0,0,1,9,3,560,560,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
27842,30892,GBR,47,557,15,128.0,105.0,0,0,1,1,1,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27843,30893,ISR,46,557,7,477.0,33.5,0,0,1,3,3,560,560,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
27844,30894,ITA,29,557,15,128.0,33.0,0,0,1,1,1,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27846,30896,CHE,51,557,44,552.0,373.84,0,0,1,8,4,561,561,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27850,30900,USA,56,556,293,616.8,105.0,0,0,1,15,5,561,561,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,1
27854,30904,ITA,39,556,14,856.0,28.0,0,0,1,4,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27855,30905,GBR,57,556,227,355.5,67.5,0,0,1,6,3,559,559,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
27856,30907,PRT,20,556,140,435.0,100.3,0,0,1,10,5,561,561,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,0
27857,30908,GBR,60,556,117,343.04,151.8,0,0,1,8,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27858,30909,GBR,51,556,219,525.0,70.0,0,0,1,10,5,561,561,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27859,30910,GBR,67,556,43,380.0,181.5,0,0,1,6,3,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27860,30911,POL,35,556,66,474.0,42.0,0,0,1,6,3,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27862,30914,FRA,62,556,20,288.0,14.0,0,0,1,2,2,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27863,30915,FRA,47,556,20,864.0,207.0,0,0,1,2,2,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27864,30916,DEU,73,556,286,220.0,42.0,0,0,1,4,2,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
27866,30918,GBR,53,556,102,400.5,55.0,0,0,1,10,5,561,561,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
27867,30919,ITA,38,556,74,1260.0,145.0,0,0,1,3,3,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27869,30921,DEU,45,556,12,328.0,14.0,0,0,1,2,2,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27870,30922,DEU,33,556,30,592.0,56.0,0,0,1,8,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27872,30924,DEU,26,556,165,445.5,63.0,0,0,1,9,3,559,559,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
27875,30927,GBR,71,556,53,564.0,173.5,0,0,1,8,4,560,560,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
27876,30928,FRA,41,556,106,444.0,93.5,0,0,1,4,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27880,30932,BEL,29,556,44,404.0,42.0,0,0,1,6,3,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27881,30933,BEL,54,556,106,356.0,50.0,0,0,1,6,3,559,559,Travel Agent/Operator,Other,0,0,0,1,0,0,0,0,0,0,0,0,1
27882,30934,NLD,21,556,59,468.8,56.0,0,0,1,8,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27884,30936,FRA,45,556,99,564.0,135.0,0,0,1,8,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27889,30941,ITA,47,556,74,402.0,111.0,0,0,1,3,3,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27890,30942,FRA,56,556,94,409.5,45.75,0,0,1,6,3,559,559,Direct,Direct,0,0,0,0,0,1,0,1,0,0,0,0,0
27892,30944,GBR,72,556,43,380.0,183.5,0,0,1,6,3,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27893,30945,FRA,59,556,137,337.0,92.0,0,0,1,8,4,560,560,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,0
27897,30949,ZAF,53,556,1,128.0,2.0,0,0,1,2,1,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27898,30950,DEU,56,556,139,337.0,66.5,0,0,1,8,4,560,560,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
27900,30952,CHE,56,556,181,424.0,70.0,0,0,1,6,3,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
27901,30953,DEU,36,556,139,361.0,28.0,0,0,1,4,4,560,560,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
27903,30955,DEU,23,556,33,520.0,8.0,0,0,1,8,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27904,30956,FRA,50,556,67,474.0,42.0,0,0,1,6,3,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27905,30957,IRL,55,556,85,684.0,84.0,0,0,1,12,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27907,30959,GBR,36,556,77,592.8,237.5,0,0,1,10,5,561,561,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27909,30961,FRA,45,556,106,444.0,154.0,0,0,1,4,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27910,30962,NLD,35,556,13,160.0,1.0,0,0,1,1,1,557,557,Direct,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
27911,30963,CHE,35,556,151,507.2,188.3,0,0,1,8,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,1,1,0,0,0,0,1
27912,30964,AUT,34,556,38,456.0,28.0,0,0,1,3,3,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27914,30966,IRL,30,556,11,768.0,94.5,0,0,1,8,4,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27917,30969,NLD,52,555,134,297.0,6.0,0,0,1,6,3,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27920,30972,ITA,50,555,42,495.0,51.0,0,0,1,9,3,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27922,30974,ESP,55,555,1,692.0,177.0,0,0,1,8,4,559,559,Direct,Direct,1,0,0,0,0,0,0,1,0,0,0,0,0
27925,30977,DEU,55,555,224,777.0,274.2,0,0,1,12,6,561,561,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
27927,30979,POL,29,555,320,586.8,139.5,0,0,1,12,6,561,561,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27932,30984,CAN,70,555,208,365.0,68.0,0,0,1,6,3,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
27934,30986,GBR,67,555,130,152.46,55.0,0,0,1,4,2,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27936,30988,USA,52,555,166,348.0,98.0,0,0,1,8,2,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
27937,30989,FRA,29,555,39,1728.0,84.0,0,0,1,4,4,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27938,30990,FRA,53,555,39,592.0,56.0,0,0,1,8,4,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27939,30991,FRA,51,555,150,396.0,124.0,0,0,1,8,4,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
27940,30992,CHE,58,555,23,360.0,69.0,0,0,1,6,3,558,558,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,1
27941,30993,DEU,52,555,53,420.0,65.0,0,0,1,6,3,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27944,30996,BRA,34,555,16,555.0,57.5,0,0,1,9,3,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27946,30998,BRA,30,555,34,624.0,98.0,0,0,1,6,6,561,561,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27948,31000,BEL,61,555,101,572.0,174.3,0,0,1,8,4,559,559,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,1
27950,31002,FRA,49,555,39,700.0,47.0,0,0,1,10,5,560,560,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
27951,31003,GBR,20,555,136,693.0,42.0,0,0,1,14,7,562,562,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27952,31004,PRT,58,555,133,228.0,53.0,0,0,1,4,2,557,557,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,1,0,1
27954,31006,BRA,45,555,97,447.0,51.0,0,0,1,9,3,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27956,31008,CHE,77,555,30,584.0,100.0,0,0,1,6,3,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27958,31011,ITA,50,555,13,591.6,70.99,0,0,1,4,2,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27960,31013,BEL,33,554,247,297.0,6.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
27962,31015,AUT,44,554,226,297.0,175.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27963,31016,AUT,72,554,226,891.0,58.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27964,31017,ESP,30,554,185,252.6,186.0,0,0,1,9,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27966,31019,USA,38,554,114,516.0,142.0,0,0,1,12,4,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27967,31020,GBR,51,554,56,260.0,4.0,0,0,1,4,2,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
27968,31021,IRL,62,554,56,780.0,292.5,0,0,1,4,2,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
27972,31025,IRL,68,554,4,160.0,22.0,0,0,1,2,1,555,555,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27975,31028,PRT,49,554,221,160.2,30.0,0,0,1,4,2,556,556,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
27976,31029,PRT,54,554,221,160.2,30.0,0,0,1,4,2,556,556,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
27977,31030,PRT,50,554,221,160.2,44.48,0,0,1,4,2,556,556,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
27979,31032,USA,31,554,55,192.0,18.99,0,0,1,4,2,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27980,31033,DEU,71,554,144,437.75,114.0,0,0,1,5,5,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27983,31036,PRT,38,554,47,400.0,6.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
27984,31037,USA,55,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
27986,31039,USA,22,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
27988,31041,USA,50,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
27993,31046,AUT,46,554,126,210.0,49.5,0,0,1,4,2,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27995,31048,USA,82,554,149,98.0,58.0,0,0,1,2,1,555,555,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
27996,31049,GBR,52,554,49,260.0,10.5,0,0,1,4,2,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27997,31050,ESP,42,554,269,945.0,126.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27998,31051,ESP,40,554,269,315.0,42.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
27999,31052,ESP,41,554,269,945.0,126.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28000,31053,GBR,48,554,199,160.2,33.0,0,0,1,4,2,556,556,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
28002,31055,BEL,63,554,268,315.0,45.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
28003,31057,PRT,38,554,109,288.0,97.0,0,0,1,6,3,557,557,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
28005,31059,DEU,57,554,219,495.0,78.5,0,0,1,5,5,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28008,31062,GBR,55,554,251,542.7,84.0,0,0,1,12,4,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28009,31063,DEU,51,554,216,515.0,35.0,0,0,1,5,5,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
28010,31064,DEU,58,554,219,592.5,70.0,0,0,1,10,5,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
28011,31065,DEU,54,554,197,220.77,42.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28013,31067,NOR,21,554,55,260.0,62.0,0,0,1,4,2,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28014,31068,NOR,52,554,55,364.0,390.9,0,0,1,6,2,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28015,31069,GBR,50,554,39,256.0,4.0,0,0,1,4,2,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28016,31070,DEU,36,554,5,320.0,59.0,0,0,1,4,2,556,556,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
28017,31071,FRA,60,554,186,393.9,177.1,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
28018,31072,FRA,86,554,186,393.9,184.6,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
28019,31073,EST,20,554,57,632.0,158.0,0,0,1,10,5,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28021,31075,DEU,40,554,1,160.0,11.99,0,0,1,2,1,555,555,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28022,31076,DEU,63,554,144,342.0,47.5,0,0,1,6,3,557,557,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,1
28023,31078,HUN,31,554,38,632.0,56.0,0,0,1,8,4,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,1,0,0,0,0,0,0
28024,31079,HUN,44,554,38,928.0,202.5,0,0,1,16,4,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,1,0,0,0,0,0,0
28029,31084,FRA,46,554,152,420.0,56.0,0,0,1,8,4,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
28030,31085,GBR,28,554,112,836.0,112.0,0,0,1,16,4,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28032,31087,HRV,30,554,31,684.0,125.0,0,0,1,12,6,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28035,31090,SWE,60,554,116,297.0,46.0,0,0,1,6,3,557,557,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,1,0,0,0,0
28038,31093,ITA,39,554,21,480.0,46.0,0,0,1,3,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
28040,31095,PRT,57,554,221,160.2,30.0,0,0,1,4,2,556,556,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
28041,31096,FRA,57,554,186,393.9,222.6,0,0,1,6,3,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
28043,31098,NLD,42,554,58,1620.0,79.5,0,0,1,8,4,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28044,31099,NLD,47,554,58,540.0,284.0,0,0,1,8,4,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28045,31100,GBR,27,554,103,388.8,217.5,0,0,1,8,4,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28046,31101,FRA,31,554,8,320.0,46.0,0,0,1,4,2,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28047,31102,EST,44,554,57,632.0,158.0,0,0,1,10,5,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28048,31103,USA,69,554,37,790.0,107.5,0,0,1,10,5,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28050,31105,DEU,30,554,43,805.6,63.2,0,0,1,16,8,562,562,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28052,31107,BRA,45,553,53,120.0,5.0,0,0,1,1,1,554,554,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28053,31108,FRA,31,553,51,120.0,2.0,0,0,1,2,1,554,554,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28056,31111,GBR,46,553,62,120.0,2.0,0,0,1,2,1,554,554,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
28057,31112,AUS,29,553,54,380.0,72.0,0,0,1,6,3,556,556,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28059,31114,KEN,10,553,15,740.0,103.5,0,0,1,12,4,557,557,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28060,31115,USA,27,553,43,608.0,47.59,0,0,1,6,6,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28062,31117,SWE,31,553,35,1101.54,68.0,0,0,1,7,7,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28063,31118,BRA,46,553,55,120.0,22.0,0,0,1,2,1,554,554,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28064,31119,BRA,59,553,55,120.0,22.0,0,0,1,2,1,554,554,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28068,31123,BEL,56,553,63,404.0,80.5,0,0,1,6,2,555,555,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28070,31125,GBR,44,553,220,381.2,115.0,0,0,1,10,5,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28071,31126,BEL,62,553,184,240.3,143.5,0,0,1,6,3,556,556,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
28073,31128,GBR,56,553,220,381.2,30.0,0,0,1,10,5,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28074,31129,NOR,53,553,44,706.4,98.0,0,0,1,14,7,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28075,31130,DEU,55,553,54,240.0,74.5,0,0,1,4,2,555,555,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28078,31133,GBR,47,553,8,185.0,196.0,0,0,1,3,1,554,554,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28079,31135,GBR,67,553,218,551.05,105.0,0,0,1,15,5,558,558,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28080,31136,RUS,28,553,56,908.0,109.5,0,0,1,12,6,559,559,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28083,31139,DEU,62,553,150,515.13,141.5,0,0,1,14,7,560,560,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,1
28084,31140,IRL,34,553,171,2488.5,296.5,0,0,1,14,7,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
28085,31141,IRL,58,553,171,829.5,98.0,0,0,1,14,7,560,560,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
28088,31144,CAN,59,553,195,312.36,147.5,0,0,1,8,4,557,557,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,1,0,1
28089,31145,GBR,24,553,5,184.0,7.0,0,0,1,1,1,554,554,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28090,31146,DEU,42,553,46,276.0,28.0,0,0,1,4,2,555,555,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
28093,31150,PRT,55,552,263,348.0,80.0,0,0,1,8,4,556,556,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
28096,31153,BEL,69,552,396,140.8,449.5,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28097,31166,PRT,60,552,263,348.0,80.0,0,0,1,8,4,556,556,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
28098,31167,ISR,69,552,263,348.0,80.0,0,0,1,8,4,556,556,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
28099,31169,PRT,72,552,263,348.0,80.0,0,0,1,8,4,556,556,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
28101,31172,DEU,81,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28103,31176,DEU,66,552,396,140.8,447.5,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28104,31177,DEU,69,552,396,140.8,451.5,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28105,31178,DEU,59,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28106,31179,DEU,72,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28107,31180,DEU,69,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28108,31181,DEU,71,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28109,31182,DEU,68,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28111,31186,DEU,79,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28112,31187,DEU,78,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28114,31191,DEU,79,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
28115,31192,DEU,61,552,396,140.8,428.0,0,0,1,4,2,554,554,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
